statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
zeleni,Zelení,1497,2013,election,benesov,Mělník,cz,Czechia
non-voters,Non voters,46776,2013,election,benesov,Mladá Boleslav,cz,Czechia
cssd,ČSSD,11192,2013,election,benesov,Mladá Boleslav,cz,Czechia
svobodni,Svobodní,1292,2013,election,benesov,Mladá Boleslav,cz,Czechia
pirati,Piráti,1471,2013,election,benesov,Mladá Boleslav,cz,Czechia
top-09,TOP 09,6624,2013,election,benesov,Mladá Boleslav,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,364,2013,election,benesov,Mladá Boleslav,cz,Czechia
ods,ODS,6281,2013,election,benesov,Mladá Boleslav,cz,Czechia
rds,RDS,34,2013,election,benesov,Mladá Boleslav,cz,Czechia
kan,KAN,0,2013,election,benesov,Mladá Boleslav,cz,Czechia
zmena,Změna,250,2013,election,benesov,Mladá Boleslav,cz,Czechia
soukromnici,Soukromníci,164,2013,election,benesov,Mladá Boleslav,cz,Czechia
kdu-csl,KDU-ČSL,1480,2013,election,benesov,Mladá Boleslav,cz,Czechia
pb,PB,0,2013,election,benesov,Mladá Boleslav,cz,Czechia
suverenita,Suverenita,292,2013,election,benesov,Mladá Boleslav,cz,Czechia
aneo,ANEO,38,2013,election,benesov,Mladá Boleslav,cz,Czechia
spoz,SPOZ,494,2013,election,benesov,Mladá Boleslav,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Mladá Boleslav,cz,Czechia
usvit,Úsvit,4498,2013,election,benesov,Mladá Boleslav,cz,Czechia
dsss,DSSS,444,2013,election,benesov,Mladá Boleslav,cz,Czechia
ano,ANO,11433,2013,election,benesov,Mladá Boleslav,cz,Czechia
lev,LEV,41,2013,election,benesov,Mladá Boleslav,cz,Czechia
zeleni,Zelení,1901,2013,election,benesov,Mladá Boleslav,cz,Czechia
non-voters,Non voters,56596,2013,election,benesov,Most,cz,Czechia
cssd,ČSSD,10012,2013,election,benesov,Most,cz,Czechia
svobodni,Svobodní,923,2013,election,benesov,Most,cz,Czechia
pirati,Piráti,878,2013,election,benesov,Most,cz,Czechia
top-09,TOP 09,2966,2013,election,benesov,Most,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,229,2013,election,benesov,Most,cz,Czechia
ods,ODS,2406,2013,election,benesov,Most,cz,Czechia
rds,RDS,0,2013,election,benesov,Most,cz,Czechia
kan,KAN,0,2013,election,benesov,Most,cz,Czechia
zmena,Změna,209,2013,election,benesov,Most,cz,Czechia
soukromnici,Soukromníci,108,2013,election,benesov,Most,cz,Czechia
kdu-csl,KDU-ČSL,723,2013,election,benesov,Most,cz,Czechia
pb,PB,0,2013,election,benesov,Most,cz,Czechia
suverenita,Suverenita,128,2013,election,benesov,Most,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Most,cz,Czechia
spoz,SPOZ,537,2013,election,benesov,Most,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Most,cz,Czechia
usvit,Úsvit,3265,2013,election,benesov,Most,cz,Czechia
dsss,DSSS,946,2013,election,benesov,Most,cz,Czechia
ano,ANO,10523,2013,election,benesov,Most,cz,Czechia
lev,LEV,65,2013,election,benesov,Most,cz,Czechia
zeleni,Zelení,1314,2013,election,benesov,Most,cz,Czechia
non-voters,Non voters,43185,2013,election,benesov,Náchod,cz,Czechia
cssd,ČSSD,10357,2013,election,benesov,Náchod,cz,Czechia
svobodni,Svobodní,1329,2013,election,benesov,Náchod,cz,Czechia
pirati,Piráti,1200,2013,election,benesov,Náchod,cz,Czechia
top-09,TOP 09,6653,2013,election,benesov,Náchod,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,171,2013,election,benesov,Náchod,cz,Czechia
ods,ODS,3652,2013,election,benesov,Náchod,cz,Czechia
rds,RDS,0,2013,election,benesov,Náchod,cz,Czechia
kan,KAN,0,2013,election,benesov,Náchod,cz,Czechia
zmena,Změna,362,2013,election,benesov,Náchod,cz,Czechia
soukromnici,Soukromníci,163,2013,election,benesov,Náchod,cz,Czechia
kdu-csl,KDU-ČSL,5658,2013,election,benesov,Náchod,cz,Czechia
pb,PB,0,2013,election,benesov,Náchod,cz,Czechia
suverenita,Suverenita,215,2013,election,benesov,Náchod,cz,Czechia
aneo,ANEO,43,2013,election,benesov,Náchod,cz,Czechia
spoz,SPOZ,469,2013,election,benesov,Náchod,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Náchod,cz,Czechia
usvit,Úsvit,4515,2013,election,benesov,Náchod,cz,Czechia
dsss,DSSS,460,2013,election,benesov,Náchod,cz,Czechia
ano,ANO,10222,2013,election,benesov,Náchod,cz,Czechia
lev,LEV,81,2013,election,benesov,Náchod,cz,Czechia
zeleni,Zelení,1520,2013,election,benesov,Náchod,cz,Czechia
non-voters,Non voters,63125,2013,election,benesov,Nový Jičín,cz,Czechia
cssd,ČSSD,16802,2013,election,benesov,Nový Jičín,cz,Czechia
svobodni,Svobodní,1458,2013,election,benesov,Nový Jičín,cz,Czechia
pirati,Piráti,1913,2013,election,benesov,Nový Jičín,cz,Czechia
top-09,TOP 09,4773,2013,election,benesov,Nový Jičín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,289,2013,election,benesov,Nový Jičín,cz,Czechia
ods,ODS,4453,2013,election,benesov,Nový Jičín,cz,Czechia
rds,RDS,0,2013,election,benesov,Nový Jičín,cz,Czechia
kan,KAN,0,2013,election,benesov,Nový Jičín,cz,Czechia
zmena,Změna,323,2013,election,benesov,Nový Jičín,cz,Czechia
soukromnici,Soukromníci,136,2013,election,benesov,Nový Jičín,cz,Czechia
kdu-csl,KDU-ČSL,6742,2013,election,benesov,Nový Jičín,cz,Czechia
pb,PB,0,2013,election,benesov,Nový Jičín,cz,Czechia
suverenita,Suverenita,199,2013,election,benesov,Nový Jičín,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Nový Jičín,cz,Czechia
spoz,SPOZ,1107,2013,election,benesov,Nový Jičín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Nový Jičín,cz,Czechia
usvit,Úsvit,5955,2013,election,benesov,Nový Jičín,cz,Czechia
dsss,DSSS,624,2013,election,benesov,Nový Jičín,cz,Czechia
ano,ANO,13476,2013,election,benesov,Nový Jičín,cz,Czechia
lev,LEV,57,2013,election,benesov,Nový Jičín,cz,Czechia
zeleni,Zelení,1989,2013,election,benesov,Nový Jičín,cz,Czechia
non-voters,Non voters,36659,2013,election,benesov,Nymburk,cz,Czechia
cssd,ČSSD,8765,2013,election,benesov,Nymburk,cz,Czechia
svobodni,Svobodní,1231,2013,election,benesov,Nymburk,cz,Czechia
pirati,Piráti,1149,2013,election,benesov,Nymburk,cz,Czechia
top-09,TOP 09,5738,2013,election,benesov,Nymburk,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,252,2013,election,benesov,Nymburk,cz,Czechia
ods,ODS,3882,2013,election,benesov,Nymburk,cz,Czechia
rds,RDS,41,2013,election,benesov,Nymburk,cz,Czechia
kan,KAN,0,2013,election,benesov,Nymburk,cz,Czechia
zmena,Změna,168,2013,election,benesov,Nymburk,cz,Czechia
soukromnici,Soukromníci,144,2013,election,benesov,Nymburk,cz,Czechia
kdu-csl,KDU-ČSL,1819,2013,election,benesov,Nymburk,cz,Czechia
pb,PB,0,2013,election,benesov,Nymburk,cz,Czechia
suverenita,Suverenita,195,2013,election,benesov,Nymburk,cz,Czechia
aneo,ANEO,30,2013,election,benesov,Nymburk,cz,Czechia
spoz,SPOZ,475,2013,election,benesov,Nymburk,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Nymburk,cz,Czechia
usvit,Úsvit,3192,2013,election,benesov,Nymburk,cz,Czechia
dsss,DSSS,364,2013,election,benesov,Nymburk,cz,Czechia
ano,ANO,9608,2013,election,benesov,Nymburk,cz,Czechia
lev,LEV,26,2013,election,benesov,Nymburk,cz,Czechia
zeleni,Zelení,1608,2013,election,benesov,Nymburk,cz,Czechia
non-voters,Non voters,95557,2013,election,benesov,Olomouc,cz,Czechia
cssd,ČSSD,24002,2013,election,benesov,Olomouc,cz,Czechia
svobodni,Svobodní,2319,2013,election,benesov,Olomouc,cz,Czechia
pirati,Piráti,2831,2013,election,benesov,Olomouc,cz,Czechia
top-09,TOP 09,10390,2013,election,benesov,Olomouc,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,473,2013,election,benesov,Olomouc,cz,Czechia
ods,ODS,7741,2013,election,benesov,Olomouc,cz,Czechia
rds,RDS,0,2013,election,benesov,Olomouc,cz,Czechia
kan,KAN,0,2013,election,benesov,Olomouc,cz,Czechia
zmena,Změna,421,2013,election,benesov,Olomouc,cz,Czechia
soukromnici,Soukromníci,224,2013,election,benesov,Olomouc,cz,Czechia
kdu-csl,KDU-ČSL,8771,2013,election,benesov,Olomouc,cz,Czechia
pb,PB,0,2013,election,benesov,Olomouc,cz,Czechia
suverenita,Suverenita,276,2013,election,benesov,Olomouc,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Olomouc,cz,Czechia
spoz,SPOZ,1702,2013,election,benesov,Olomouc,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Olomouc,cz,Czechia
usvit,Úsvit,8891,2013,election,benesov,Olomouc,cz,Czechia
dsss,DSSS,790,2013,election,benesov,Olomouc,cz,Czechia
ano,ANO,21766,2013,election,benesov,Olomouc,cz,Czechia
lev,LEV,49,2013,election,benesov,Olomouc,cz,Czechia
zeleni,Zelení,3228,2013,election,benesov,Olomouc,cz,Czechia
non-voters,Non voters,73709,2013,election,benesov,Opava,cz,Czechia
cssd,ČSSD,19794,2013,election,benesov,Opava,cz,Czechia
svobodni,Svobodní,1479,2013,election,benesov,Opava,cz,Czechia
pirati,Piráti,1898,2013,election,benesov,Opava,cz,Czechia
top-09,TOP 09,6527,2013,election,benesov,Opava,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,411,2013,election,benesov,Opava,cz,Czechia
ods,ODS,4978,2013,election,benesov,Opava,cz,Czechia
rds,RDS,0,2013,election,benesov,Opava,cz,Czechia
kan,KAN,0,2013,election,benesov,Opava,cz,Czechia
zmena,Změna,438,2013,election,benesov,Opava,cz,Czechia
soukromnici,Soukromníci,157,2013,election,benesov,Opava,cz,Czechia
kdu-csl,KDU-ČSL,7903,2013,election,benesov,Opava,cz,Czechia
pb,PB,0,2013,election,benesov,Opava,cz,Czechia
suverenita,Suverenita,191,2013,election,benesov,Opava,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Opava,cz,Czechia
spoz,SPOZ,1500,2013,election,benesov,Opava,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Opava,cz,Czechia
usvit,Úsvit,6630,2013,election,benesov,Opava,cz,Czechia
dsss,DSSS,836,2013,election,benesov,Opava,cz,Czechia
ano,ANO,16284,2013,election,benesov,Opava,cz,Czechia
lev,LEV,40,2013,election,benesov,Opava,cz,Czechia
zeleni,Zelení,2192,2013,election,benesov,Opava,cz,Czechia
non-voters,Non voters,150077,2013,election,benesov,Ostrava-město,cz,Czechia
cssd,ČSSD,36735,2013,election,benesov,Ostrava-město,cz,Czechia
svobodni,Svobodní,2845,2013,election,benesov,Ostrava-město,cz,Czechia
pirati,Piráti,3457,2013,election,benesov,Ostrava-město,cz,Czechia
top-09,TOP 09,9995,2013,election,benesov,Ostrava-město,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,1411,2013,election,benesov,Ostrava-město,cz,Czechia
ods,ODS,8674,2013,election,benesov,Ostrava-město,cz,Czechia
rds,RDS,0,2013,election,benesov,Ostrava-město,cz,Czechia
kan,KAN,0,2013,election,benesov,Ostrava-město,cz,Czechia
zmena,Změna,774,2013,election,benesov,Ostrava-město,cz,Czechia
soukromnici,Soukromníci,167,2013,election,benesov,Ostrava-město,cz,Czechia
kdu-csl,KDU-ČSL,7745,2013,election,benesov,Ostrava-město,cz,Czechia
pb,PB,0,2013,election,benesov,Ostrava-město,cz,Czechia
suverenita,Suverenita,223,2013,election,benesov,Ostrava-město,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Ostrava-město,cz,Czechia
spoz,SPOZ,3067,2013,election,benesov,Ostrava-město,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Ostrava-město,cz,Czechia
usvit,Úsvit,10939,2013,election,benesov,Ostrava-město,cz,Czechia
dsss,DSSS,2278,2013,election,benesov,Ostrava-město,cz,Czechia
ano,ANO,26301,2013,election,benesov,Ostrava-město,cz,Czechia
lev,LEV,87,2013,election,benesov,Ostrava-město,cz,Czechia
zeleni,Zelení,3989,2013,election,benesov,Ostrava-město,cz,Czechia
non-voters,Non voters,62208,2013,election,benesov,Pardubice,cz,Czechia
cssd,ČSSD,16602,2013,election,benesov,Pardubice,cz,Czechia
svobodni,Svobodní,2237,2013,election,benesov,Pardubice,cz,Czechia
pirati,Piráti,2191,2013,election,benesov,Pardubice,cz,Czechia
top-09,TOP 09,10085,2013,election,benesov,Pardubice,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,305,2013,election,benesov,Pardubice,cz,Czechia
ods,ODS,6418,2013,election,benesov,Pardubice,cz,Czechia
rds,RDS,0,2013,election,benesov,Pardubice,cz,Czechia
kan,KAN,98,2013,election,benesov,Pardubice,cz,Czechia
zmena,Změna,530,2013,election,benesov,Pardubice,cz,Czechia
soukromnici,Soukromníci,382,2013,election,benesov,Pardubice,cz,Czechia
kdu-csl,KDU-ČSL,4105,2013,election,benesov,Pardubice,cz,Czechia
pb,PB,0,2013,election,benesov,Pardubice,cz,Czechia
suverenita,Suverenita,213,2013,election,benesov,Pardubice,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Pardubice,cz,Czechia
spoz,SPOZ,1494,2013,election,benesov,Pardubice,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Pardubice,cz,Czechia
usvit,Úsvit,5115,2013,election,benesov,Pardubice,cz,Czechia
dsss,DSSS,733,2013,election,benesov,Pardubice,cz,Czechia
ano,ANO,18577,2013,election,benesov,Pardubice,cz,Czechia
lev,LEV,67,2013,election,benesov,Pardubice,cz,Czechia
zeleni,Zelení,2536,2013,election,benesov,Pardubice,cz,Czechia
non-voters,Non voters,28056,2013,election,benesov,Pelhřimov,cz,Czechia
cssd,ČSSD,9783,2013,election,benesov,Pelhřimov,cz,Czechia
svobodni,Svobodní,845,2013,election,benesov,Pelhřimov,cz,Czechia
pirati,Piráti,882,2013,election,benesov,Pelhřimov,cz,Czechia
top-09,TOP 09,3722,2013,election,benesov,Pelhřimov,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,95,2013,election,benesov,Pelhřimov,cz,Czechia
ods,ODS,2803,2013,election,benesov,Pelhřimov,cz,Czechia
rds,RDS,0,2013,election,benesov,Pelhřimov,cz,Czechia
kan,KAN,0,2013,election,benesov,Pelhřimov,cz,Czechia
zmena,Změna,150,2013,election,benesov,Pelhřimov,cz,Czechia
soukromnici,Soukromníci,117,2013,election,benesov,Pelhřimov,cz,Czechia
kdu-csl,KDU-ČSL,3092,2013,election,benesov,Pelhřimov,cz,Czechia
pb,PB,0,2013,election,benesov,Pelhřimov,cz,Czechia
suverenita,Suverenita,91,2013,election,benesov,Pelhřimov,cz,Czechia
aneo,ANEO,47,2013,election,benesov,Pelhřimov,cz,Czechia
spoz,SPOZ,466,2013,election,benesov,Pelhřimov,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Pelhřimov,cz,Czechia
usvit,Úsvit,2241,2013,election,benesov,Pelhřimov,cz,Czechia
dsss,DSSS,246,2013,election,benesov,Pelhřimov,cz,Czechia
ano,ANO,5529,2013,election,benesov,Pelhřimov,cz,Czechia
lev,LEV,20,2013,election,benesov,Pelhřimov,cz,Czechia
zeleni,Zelení,871,2013,election,benesov,Pelhřimov,cz,Czechia
non-voters,Non voters,29205,2013,election,benesov,Písek,cz,Czechia
cssd,ČSSD,7181,2013,election,benesov,Písek,cz,Czechia
svobodni,Svobodní,751,2013,election,benesov,Písek,cz,Czechia
pirati,Piráti,848,2013,election,benesov,Písek,cz,Czechia
top-09,TOP 09,4924,2013,election,benesov,Písek,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,224,2013,election,benesov,Písek,cz,Czechia
ods,ODS,2889,2013,election,benesov,Písek,cz,Czechia
rds,RDS,0,2013,election,benesov,Písek,cz,Czechia
kan,KAN,0,2013,election,benesov,Písek,cz,Czechia
zmena,Změna,231,2013,election,benesov,Písek,cz,Czechia
soukromnici,Soukromníci,121,2013,election,benesov,Písek,cz,Czechia
kdu-csl,KDU-ČSL,2066,2013,election,benesov,Písek,cz,Czechia
pb,PB,0,2013,election,benesov,Písek,cz,Czechia
suverenita,Suverenita,111,2013,election,benesov,Písek,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Písek,cz,Czechia
spoz,SPOZ,439,2013,election,benesov,Písek,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Písek,cz,Czechia
usvit,Úsvit,2385,2013,election,benesov,Písek,cz,Czechia
dsss,DSSS,344,2013,election,benesov,Písek,cz,Czechia
ano,ANO,5412,2013,election,benesov,Písek,cz,Czechia
lev,LEV,19,2013,election,benesov,Písek,cz,Czechia
zeleni,Zelení,873,2013,election,benesov,Písek,cz,Czechia
non-voters,Non voters,25832,2013,election,benesov,Plzeň-jih,cz,Czechia
cssd,ČSSD,6713,2013,election,benesov,Plzeň-jih,cz,Czechia
svobodni,Svobodní,604,2013,election,benesov,Plzeň-jih,cz,Czechia
pirati,Piráti,832,2013,election,benesov,Plzeň-jih,cz,Czechia
top-09,TOP 09,2686,2013,election,benesov,Plzeň-jih,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,92,2013,election,benesov,Plzeň-jih,cz,Czechia
ods,ODS,2923,2013,election,benesov,Plzeň-jih,cz,Czechia
rds,RDS,0,2013,election,benesov,Plzeň-jih,cz,Czechia
kan,KAN,0,2013,election,benesov,Plzeň-jih,cz,Czechia
zmena,Změna,191,2013,election,benesov,Plzeň-jih,cz,Czechia
soukromnici,Soukromníci,125,2013,election,benesov,Plzeň-jih,cz,Czechia
kdu-csl,KDU-ČSL,1089,2013,election,benesov,Plzeň-jih,cz,Czechia
pb,PB,0,2013,election,benesov,Plzeň-jih,cz,Czechia
suverenita,Suverenita,87,2013,election,benesov,Plzeň-jih,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Plzeň-jih,cz,Czechia
spoz,SPOZ,308,2013,election,benesov,Plzeň-jih,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Plzeň-jih,cz,Czechia
usvit,Úsvit,1534,2013,election,benesov,Plzeň-jih,cz,Czechia
dsss,DSSS,326,2013,election,benesov,Plzeň-jih,cz,Czechia
ano,ANO,5602,2013,election,benesov,Plzeň-jih,cz,Czechia
lev,LEV,95,2013,election,benesov,Plzeň-jih,cz,Czechia
zeleni,Zelení,623,2013,election,benesov,Plzeň-jih,cz,Czechia
non-voters,Non voters,71128,2013,election,benesov,Plzeň-město,cz,Czechia
cssd,ČSSD,17603,2013,election,benesov,Plzeň-město,cz,Czechia
svobodni,Svobodní,2572,2013,election,benesov,Plzeň-město,cz,Czechia
pirati,Piráti,2908,2013,election,benesov,Plzeň-město,cz,Czechia
top-09,TOP 09,13089,2013,election,benesov,Plzeň-město,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,315,2013,election,benesov,Plzeň-město,cz,Czechia
ods,ODS,9780,2013,election,benesov,Plzeň-město,cz,Czechia
rds,RDS,0,2013,election,benesov,Plzeň-město,cz,Czechia
kan,KAN,0,2013,election,benesov,Plzeň-město,cz,Czechia
zmena,Změna,610,2013,election,benesov,Plzeň-město,cz,Czechia
soukromnici,Soukromníci,236,2013,election,benesov,Plzeň-město,cz,Czechia
kdu-csl,KDU-ČSL,4331,2013,election,benesov,Plzeň-město,cz,Czechia
pb,PB,0,2013,election,benesov,Plzeň-město,cz,Czechia
suverenita,Suverenita,176,2013,election,benesov,Plzeň-město,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Plzeň-město,cz,Czechia
spoz,SPOZ,733,2013,election,benesov,Plzeň-město,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Plzeň-město,cz,Czechia
usvit,Úsvit,4368,2013,election,benesov,Plzeň-město,cz,Czechia
dsss,DSSS,708,2013,election,benesov,Plzeň-město,cz,Czechia
ano,ANO,16397,2013,election,benesov,Plzeň-město,cz,Czechia
lev,LEV,88,2013,election,benesov,Plzeň-město,cz,Czechia
zeleni,Zelení,2400,2013,election,benesov,Plzeň-město,cz,Czechia
non-voters,Non voters,32379,2013,election,benesov,Plzeň-sever,cz,Czechia
cssd,ČSSD,7739,2013,election,benesov,Plzeň-sever,cz,Czechia
svobodni,Svobodní,842,2013,election,benesov,Plzeň-sever,cz,Czechia
pirati,Piráti,1134,2013,election,benesov,Plzeň-sever,cz,Czechia
top-09,TOP 09,3610,2013,election,benesov,Plzeň-sever,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,149,2013,election,benesov,Plzeň-sever,cz,Czechia
ods,ODS,3475,2013,election,benesov,Plzeň-sever,cz,Czechia
rds,RDS,0,2013,election,benesov,Plzeň-sever,cz,Czechia
kan,KAN,0,2013,election,benesov,Plzeň-sever,cz,Czechia
zmena,Změna,175,2013,election,benesov,Plzeň-sever,cz,Czechia
soukromnici,Soukromníci,159,2013,election,benesov,Plzeň-sever,cz,Czechia
kdu-csl,KDU-ČSL,1344,2013,election,benesov,Plzeň-sever,cz,Czechia
pb,PB,0,2013,election,benesov,Plzeň-sever,cz,Czechia
suverenita,Suverenita,110,2013,election,benesov,Plzeň-sever,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Plzeň-sever,cz,Czechia
spoz,SPOZ,364,2013,election,benesov,Plzeň-sever,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Plzeň-sever,cz,Czechia
usvit,Úsvit,2193,2013,election,benesov,Plzeň-sever,cz,Czechia
dsss,DSSS,379,2013,election,benesov,Plzeň-sever,cz,Czechia
ano,ANO,7115,2013,election,benesov,Plzeň-sever,cz,Czechia
lev,LEV,31,2013,election,benesov,Plzeň-sever,cz,Czechia
zeleni,Zelení,723,2013,election,benesov,Plzeň-sever,cz,Czechia
non-voters,Non voters,22375,2013,election,benesov,Prachatice,cz,Czechia
cssd,ČSSD,4939,2013,election,benesov,Prachatice,cz,Czechia
svobodni,Svobodní,570,2013,election,benesov,Prachatice,cz,Czechia
pirati,Piráti,538,2013,election,benesov,Prachatice,cz,Czechia
top-09,TOP 09,2543,2013,election,benesov,Prachatice,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,88,2013,election,benesov,Prachatice,cz,Czechia
ods,ODS,2102,2013,election,benesov,Prachatice,cz,Czechia
rds,RDS,0,2013,election,benesov,Prachatice,cz,Czechia
kan,KAN,0,2013,election,benesov,Prachatice,cz,Czechia
zmena,Změna,134,2013,election,benesov,Prachatice,cz,Czechia
soukromnici,Soukromníci,118,2013,election,benesov,Prachatice,cz,Czechia
kdu-csl,KDU-ČSL,1727,2013,election,benesov,Prachatice,cz,Czechia
pb,PB,0,2013,election,benesov,Prachatice,cz,Czechia
suverenita,Suverenita,73,2013,election,benesov,Prachatice,cz,Czechia
aneo,ANEO,0,2013,election,benesov,Prachatice,cz,Czechia
spoz,SPOZ,267,2013,election,benesov,Prachatice,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Prachatice,cz,Czechia
usvit,Úsvit,1730,2013,election,benesov,Prachatice,cz,Czechia
dsss,DSSS,231,2013,election,benesov,Prachatice,cz,Czechia
ano,ANO,3638,2013,election,benesov,Prachatice,cz,Czechia
lev,LEV,7,2013,election,benesov,Prachatice,cz,Czechia
zeleni,Zelení,500,2013,election,benesov,Prachatice,cz,Czechia
non-voters,Non voters,386490,2013,election,benesov,Praha,cz,Czechia
cssd,ČSSD,82668,2013,election,benesov,Praha,cz,Czechia
svobodni,Svobodní,21915,2013,election,benesov,Praha,cz,Czechia
pirati,Piráti,21327,2013,election,benesov,Praha,cz,Czechia
top-09,TOP 09,135100,2013,election,benesov,Praha,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,2591,2013,election,benesov,Praha,cz,Czechia
ods,ODS,70378,2013,election,benesov,Praha,cz,Czechia
rds,RDS,0,2013,election,benesov,Praha,cz,Czechia
kan,KAN,0,2013,election,benesov,Praha,cz,Czechia
zmena,Změna,4401,2013,election,benesov,Praha,cz,Czechia
soukromnici,Soukromníci,738,2013,election,benesov,Praha,cz,Czechia
kdu-csl,KDU-ČSL,32051,2013,election,benesov,Praha,cz,Czechia
pb,PB,1225,2013,election,benesov,Praha,cz,Czechia
suverenita,Suverenita,798,2013,election,benesov,Praha,cz,Czechia
aneo,ANEO,196,2013,election,benesov,Praha,cz,Czechia
spoz,SPOZ,5427,2013,election,benesov,Praha,cz,Czechia
obcane-2011,Občané 2011,455,2013,election,benesov,Praha,cz,Czechia
usvit,Úsvit,18758,2013,election,benesov,Praha,cz,Czechia
dsss,DSSS,2473,2013,election,benesov,Praha,cz,Czechia
ano,ANO,96564,2013,election,benesov,Praha,cz,Czechia
lev,LEV,376,2013,election,benesov,Praha,cz,Czechia
zeleni,Zelení,37888,2013,election,benesov,Praha,cz,Czechia
non-voters,Non voters,47930,2013,election,benesov,Praha-východ,cz,Czechia
cssd,ČSSD,10125,2013,election,benesov,Praha-východ,cz,Czechia
svobodni,Svobodní,2486,2013,election,benesov,Praha-východ,cz,Czechia
pirati,Piráti,2275,2013,election,benesov,Praha-východ,cz,Czechia
top-09,TOP 09,15887,2013,election,benesov,Praha-východ,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,456,2013,election,benesov,Praha-východ,cz,Czechia
ods,ODS,8494,2013,election,benesov,Praha-východ,cz,Czechia
rds,RDS,46,2013,election,benesov,Praha-východ,cz,Czechia
kan,KAN,0,2013,election,benesov,Praha-východ,cz,Czechia
zmena,Změna,314,2013,election,benesov,Praha-východ,cz,Czechia
soukromnici,Soukromníci,244,2013,election,benesov,Praha-východ,cz,Czechia
kdu-csl,KDU-ČSL,3369,2013,election,benesov,Praha-východ,cz,Czechia
pb,PB,0,2013,election,benesov,Praha-východ,cz,Czechia
suverenita,Suverenita,247,2013,election,benesov,Praha-východ,cz,Czechia
aneo,ANEO,52,2013,election,benesov,Praha-východ,cz,Czechia
spoz,SPOZ,777,2013,election,benesov,Praha-východ,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,benesov,Praha-východ,cz,Czechia
usvit,Úsvit,3857,2013,election,benesov,Praha-východ,cz,Czechia
dsss,DSSS,470,2013,election,benesov,Praha-východ,cz,Czechia
ano,ANO,16376,2013,election,benesov,Praha-východ,cz,Czechia
lev,LEV,57,2013,election,benesov,Praha-východ,cz,Czechia
zeleni,Zelení,3255,2013,election,benesov,Praha-východ,cz,Czechia
non-voters,Non voters,36740,2013,election,benesov,Praha-západ,cz,Czechia
cssd,ČSSD,7412,2013,election,benesov,Praha-západ,cz,Czechia
svobodni,Svobodní,2131,2013,election,benesov,Praha-západ,cz,Czechia
pirati,Piráti,1898,2013,election,benesov,Praha-západ,cz,Czechia
top-09,TOP 09,15643,2013,election,benesov,Praha-západ,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,378,2013,election,benesov,Praha-západ,cz,Czechia
ods,ODS,7184,2013,election,benesov,Praha-západ,cz,Czechia
rds,RDS,33,2013,election,benesov,Praha-západ,cz,Czechia
kan,KAN,0,2013,election,benesov,Praha-západ,cz,Czechia
zmena,Změna,304,2013,election,benesov,Praha-západ,cz,Czechia
soukromnici,Soukromníci,182,2013,election,benesov,Praha-západ,cz,Czechia
