statistics_code,statistics_name,value,date,classification,county_code,county_name,country_code,country_name
non-voters,Non voters,0.4052544639,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
cssd,ČSSD,0.1435407326,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
svobodni,Svobodní,0.0105535017,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
pirati,Piráti,0.0151944204,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
top-09,TOP 09,0.0622591049,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0035265738,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
ods,ODS,0.0460814389,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
rds,RDS,0,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kan,KAN,0,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
zmena,Změna,0.0030939458,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
soukromnici,Soukromníci,0.0022286898,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kdu-csl,KDU-ČSL,0.0440493983,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
pb,PB,0,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
suverenita,Suverenita,0.0022680196,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
aneo,ANEO,0,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
spoz,SPOZ,0.0070400378,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
usvit,Úsvit,0.0430268229,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
dsss,DSSS,0.0040116416,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
ano,ANO,0.0866173733,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
lev,LEV,0.0003801883,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
zeleni,Zelení,0.0136343376,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kscm,KSČM,0.1063609429,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
kc,KČ,0.000878366,2013,election,jindrichuv-hradec,Jindřichův Hradec,cz,Czechia
non-voters,Non voters,0.4590449709,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
cssd,ČSSD,0.1046040319,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
svobodni,Svobodní,0.0100422437,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
pirati,Piráti,0.0162772044,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
top-09,TOP 09,0.0698572269,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0020105877,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
ods,ODS,0.0406502326,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
rds,RDS,0,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
kan,KAN,0,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
zmena,Změna,0.0018715577,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
soukromnici,Soukromníci,0.0017646115,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
kdu-csl,KDU-ČSL,0.0198171221,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
pb,PB,0,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
suverenita,Suverenita,0.00208545,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
aneo,ANEO,0,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
spoz,SPOZ,0.0068124699,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
usvit,Úsvit,0.0435805572,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
dsss,DSSS,0.0071546976,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
ano,ANO,0.1203144217,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
lev,LEV,0.00097321,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
zeleni,Zelení,0.0121063045,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
kscm,KSČM,0.0797390514,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
kc,KČ,0.0012940484,2013,election,karlovy-vary,Karlovy Vary,cz,Czechia
non-voters,Non voters,0.4820963299,2013,election,karvina,Karviná,cz,Czechia
cssd,ČSSD,0.1644969478,2013,election,karvina,Karviná,cz,Czechia
svobodni,Svobodní,0.0065324202,2013,election,karvina,Karviná,cz,Czechia
pirati,Piráti,0.0116829822,2013,election,karvina,Karviná,cz,Czechia
top-09,TOP 09,0.021039604,2013,election,karvina,Karviná,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0021449043,2013,election,karvina,Karviná,cz,Czechia
ods,ODS,0.0215141815,2013,election,karvina,Karviná,cz,Czechia
rds,RDS,0,2013,election,karvina,Karviná,cz,Czechia
kan,KAN,0,2013,election,karvina,Karviná,cz,Czechia
zmena,Změna,0.0017633812,2013,election,karvina,Karviná,cz,Czechia
soukromnici,Soukromníci,0.0006048537,2013,election,karvina,Karviná,cz,Czechia
kdu-csl,KDU-ČSL,0.0259714881,2013,election,karvina,Karviná,cz,Czechia
pb,PB,0,2013,election,karvina,Karviná,cz,Czechia
suverenita,Suverenita,0.0008514479,2013,election,karvina,Karviná,cz,Czechia
aneo,ANEO,0,2013,election,karvina,Karviná,cz,Czechia
spoz,SPOZ,0.0147909998,2013,election,karvina,Karviná,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,karvina,Karviná,cz,Czechia
usvit,Úsvit,0.0354676915,2013,election,karvina,Karviná,cz,Czechia
dsss,DSSS,0.0053134073,2013,election,karvina,Karviná,cz,Czechia
ano,ANO,0.0827998213,2013,election,karvina,Karviná,cz,Czechia
lev,LEV,0.000600201,2013,election,karvina,Karviná,cz,Czechia
zeleni,Zelení,0.0092868309,2013,election,karvina,Karviná,cz,Czechia
kscm,KSČM,0.1121817539,2013,election,karvina,Karviná,cz,Czechia
kc,KČ,0.0008607534,2013,election,karvina,Karviná,cz,Czechia
non-voters,Non voters,0.4388673487,2013,election,kladno,Kladno,cz,Czechia
cssd,ČSSD,0.113919123,2013,election,kladno,Kladno,cz,Czechia
svobodni,Svobodní,0.0164587907,2013,election,kladno,Kladno,cz,Czechia
pirati,Piráti,0.0150106663,2013,election,kladno,Kladno,cz,Czechia
top-09,TOP 09,0.0657105931,2013,election,kladno,Kladno,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0038071659,2013,election,kladno,Kladno,cz,Czechia
ods,ODS,0.0453278523,2013,election,kladno,Kladno,cz,Czechia
rds,RDS,0.0002802822,2013,election,kladno,Kladno,cz,Czechia
kan,KAN,0,2013,election,kladno,Kladno,cz,Czechia
zmena,Změna,0.00202426,2013,election,kladno,Kladno,cz,Czechia
soukromnici,Soukromníci,0.0013313402,2013,election,kladno,Kladno,cz,Czechia
kdu-csl,KDU-ČSL,0.014956167,2013,election,kladno,Kladno,cz,Czechia
pb,PB,0,2013,election,kladno,Kladno,cz,Czechia
suverenita,Suverenita,0.0017673347,2013,election,kladno,Kladno,cz,Czechia
aneo,ANEO,0.000404852,2013,election,kladno,Kladno,cz,Czechia
spoz,SPOZ,0.0058547827,2013,election,kladno,Kladno,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,kladno,Kladno,cz,Czechia
usvit,Úsvit,0.0338284985,2013,election,kladno,Kladno,cz,Czechia
dsss,DSSS,0.0062284922,2013,election,kladno,Kladno,cz,Czechia
ano,ANO,0.1129459211,2013,election,kladno,Kladno,cz,Czechia
lev,LEV,0.000303639,2013,election,kladno,Kladno,cz,Czechia
zeleni,Zelení,0.018942402,2013,election,kladno,Kladno,cz,Czechia
kscm,KSČM,0.1007069339,2013,election,kladno,Kladno,cz,Czechia
kc,KČ,0.0013235546,2013,election,kladno,Kladno,cz,Czechia
non-voters,Non voters,0.4047699167,2013,election,klatovy,Klatovy,cz,Czechia
cssd,ČSSD,0.1266089005,2013,election,klatovy,Klatovy,cz,Czechia
svobodni,Svobodní,0.0106558986,2013,election,klatovy,Klatovy,cz,Czechia
pirati,Piráti,0.0196713497,2013,election,klatovy,Klatovy,cz,Czechia
top-09,TOP 09,0.0635428059,2013,election,klatovy,Klatovy,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0018788032,2013,election,klatovy,Klatovy,cz,Czechia
ods,ODS,0.0634166176,2013,election,klatovy,Klatovy,cz,Czechia
rds,RDS,0,2013,election,klatovy,Klatovy,cz,Czechia
kan,KAN,0,2013,election,klatovy,Klatovy,cz,Czechia
zmena,Změna,0.0031687277,2013,election,klatovy,Klatovy,cz,Czechia
soukromnici,Soukromníci,0.0018227195,2013,election,klatovy,Klatovy,cz,Czechia
kdu-csl,KDU-ČSL,0.0401278708,2013,election,klatovy,Klatovy,cz,Czechia
pb,PB,0,2013,election,klatovy,Klatovy,cz,Czechia
suverenita,Suverenita,0.0025237655,2013,election,klatovy,Klatovy,cz,Czechia
aneo,ANEO,0,2013,election,klatovy,Klatovy,cz,Czechia
spoz,SPOZ,0.0058747651,2013,election,klatovy,Klatovy,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,klatovy,Klatovy,cz,Czechia
usvit,Úsvit,0.0323322397,2013,election,klatovy,Klatovy,cz,Czechia
dsss,DSSS,0.0057906396,2013,election,klatovy,Klatovy,cz,Czechia
ano,ANO,0.1067973416,2013,election,klatovy,Klatovy,cz,Czechia
lev,LEV,0.0006449623,2013,election,klatovy,Klatovy,cz,Czechia
zeleni,Zelení,0.0117074675,2013,election,klatovy,Klatovy,cz,Czechia
kscm,KSČM,0.0970948655,2013,election,klatovy,Klatovy,cz,Czechia
kc,KČ,0.001570343,2013,election,klatovy,Klatovy,cz,Czechia
non-voters,Non voters,0.4062020699,2013,election,kolin,Kolín,cz,Czechia
cssd,ČSSD,0.1239898437,2013,election,kolin,Kolín,cz,Czechia
svobodni,Svobodní,0.0157887275,2013,election,kolin,Kolín,cz,Czechia
pirati,Piráti,0.014860737,2013,election,kolin,Kolín,cz,Czechia
top-09,TOP 09,0.0657971052,2013,election,kolin,Kolín,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0028870816,2013,election,kolin,Kolín,cz,Czechia
ods,ODS,0.0421333471,2013,election,kolin,Kolín,cz,Czechia
rds,RDS,0.000425329,2013,election,kolin,Kolín,cz,Czechia
kan,KAN,0,2013,election,kolin,Kolín,cz,Czechia
zmena,Změna,0.002229755,2013,election,kolin,Kolín,cz,Czechia
soukromnici,Soukromníci,0.0015595396,2013,election,kolin,Kolín,cz,Czechia
kdu-csl,KDU-ČSL,0.0240246433,2013,election,kolin,Kolín,cz,Czechia
pb,PB,0,2013,election,kolin,Kolín,cz,Czechia
suverenita,Suverenita,0.0019204248,2013,election,kolin,Kolín,cz,Czechia
aneo,ANEO,0.0004124402,2013,election,kolin,Kolín,cz,Czechia
spoz,SPOZ,0.0088932424,2013,election,kolin,Kolín,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,kolin,Kolín,cz,Czechia
usvit,Úsvit,0.0456262003,2013,election,kolin,Kolín,cz,Czechia
dsss,DSSS,0.0045883975,2013,election,kolin,Kolín,cz,Czechia
ano,ANO,0.1208320982,2013,election,kolin,Kolín,cz,Czechia
lev,LEV,0.0006444379,2013,election,kolin,Kolín,cz,Czechia
zeleni,Zelení,0.0169873819,2013,election,kolin,Kolín,cz,Czechia
kscm,KSČM,0.0986247696,2013,election,kolin,Kolín,cz,Czechia
kc,KČ,0.0015724284,2013,election,kolin,Kolín,cz,Czechia
non-voters,Non voters,0.3887253459,2013,election,kromeriz,Kroměříž,cz,Czechia
cssd,ČSSD,0.1300921628,2013,election,kromeriz,Kroměříž,cz,Czechia
svobodni,Svobodní,0.0135866489,2013,election,kromeriz,Kroměříž,cz,Czechia
pirati,Piráti,0.0103937864,2013,election,kromeriz,Kroměříž,cz,Czechia
top-09,TOP 09,0.0412241571,2013,election,kromeriz,Kroměříž,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0014832092,2013,election,kromeriz,Kroměříž,cz,Czechia
ods,ODS,0.0307171486,2013,election,kromeriz,Kroměříž,cz,Czechia
rds,RDS,0,2013,election,kromeriz,Kroměříž,cz,Czechia
kan,KAN,0,2013,election,kromeriz,Kroměříž,cz,Czechia
zmena,Změna,0.0013360205,2013,election,kromeriz,Kroměříž,cz,Czechia
soukromnici,Soukromníci,0.0010416431,2013,election,kromeriz,Kroměříž,cz,Czechia
kdu-csl,KDU-ČSL,0.060766287,2013,election,kromeriz,Kroměříž,cz,Czechia
pb,PB,0,2013,election,kromeriz,Kroměříž,cz,Czechia
suverenita,Suverenita,0.0013813093,2013,election,kromeriz,Kroměříž,cz,Czechia
aneo,ANEO,0,2013,election,kromeriz,Kroměříž,cz,Czechia
spoz,SPOZ,0.013269627,2013,election,kromeriz,Kroměříž,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,kromeriz,Kroměříž,cz,Czechia
usvit,Úsvit,0.0701523969,2013,election,kromeriz,Kroměříž,cz,Czechia
dsss,DSSS,0.0042231834,2013,election,kromeriz,Kroměříž,cz,Czechia
ano,ANO,0.1141391726,2013,election,kromeriz,Kroměříž,cz,Czechia
lev,LEV,0.0004189217,2013,election,kromeriz,Kroměříž,cz,Czechia
zeleni,Zelení,0.0115599737,2013,election,kromeriz,Kroměříž,cz,Czechia
kscm,KSČM,0.1038359639,2013,election,kromeriz,Kroměříž,cz,Czechia
kc,KČ,0.0016530423,2013,election,kromeriz,Kroměříž,cz,Czechia
non-voters,Non voters,0.397029101,2013,election,kutna-hora,Kutná Hora,cz,Czechia
cssd,ČSSD,0.1518970702,2013,election,kutna-hora,Kutná Hora,cz,Czechia
svobodni,Svobodní,0.0129155233,2013,election,kutna-hora,Kutná Hora,cz,Czechia
pirati,Piráti,0.0160375963,2013,election,kutna-hora,Kutná Hora,cz,Czechia
top-09,TOP 09,0.0587114054,2013,election,kutna-hora,Kutná Hora,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0046666776,2013,election,kutna-hora,Kutná Hora,cz,Czechia
ods,ODS,0.0397982155,2013,election,kutna-hora,Kutná Hora,cz,Czechia
rds,RDS,0.0004765269,2013,election,kutna-hora,Kutná Hora,cz,Czechia
kan,KAN,0,2013,election,kutna-hora,Kutná Hora,cz,Czechia
zmena,Změna,0.0021854511,2013,election,kutna-hora,Kutná Hora,cz,Czechia
soukromnici,Soukromníci,0.0014953087,2013,election,kutna-hora,Kutná Hora,cz,Czechia
kdu-csl,KDU-ČSL,0.0264883251,2013,election,kutna-hora,Kutná Hora,cz,Czechia
pb,PB,0,2013,election,kutna-hora,Kutná Hora,cz,Czechia
suverenita,Suverenita,0.0021032913,2013,election,kutna-hora,Kutná Hora,cz,Czechia
aneo,ANEO,0.0002957753,2013,election,kutna-hora,Kutná Hora,cz,Czechia
spoz,SPOZ,0.0072629278,2013,election,kutna-hora,Kutná Hora,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,kutna-hora,Kutná Hora,cz,Czechia
usvit,Úsvit,0.0433639516,2013,election,kutna-hora,Kutná Hora,cz,Czechia
dsss,DSSS,0.0037136237,2013,election,kutna-hora,Kutná Hora,cz,Czechia
ano,ANO,0.1140542583,2013,election,kutna-hora,Kutná Hora,cz,Czechia
lev,LEV,0.0003943671,2013,election,kutna-hora,Kutná Hora,cz,Czechia
zeleni,Zelení,0.0129483872,2013,election,kutna-hora,Kutná Hora,cz,Czechia
kscm,KSČM,0.1028476593,2013,election,kutna-hora,Kutná Hora,cz,Czechia
kc,KČ,0.0013145571,2013,election,kutna-hora,Kutná Hora,cz,Czechia
non-voters,Non voters,0.4208896771,2013,election,liberec,Liberec,cz,Czechia
cssd,ČSSD,0.0963127171,2013,election,liberec,Liberec,cz,Czechia
svobodni,Svobodní,0.0150816523,2013,election,liberec,Liberec,cz,Czechia
pirati,Piráti,0.0171876155,2013,election,liberec,Liberec,cz,Czechia
top-09,TOP 09,0.0950639178,2013,election,liberec,Liberec,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0022020247,2013,election,liberec,Liberec,cz,Czechia
ods,ODS,0.0367841572,2013,election,liberec,Liberec,cz,Czechia
rds,RDS,0.000406414,2013,election,liberec,Liberec,cz,Czechia
kan,KAN,0,2013,election,liberec,Liberec,cz,Czechia
zmena,Změna,0.0166999187,2013,election,liberec,Liberec,cz,Czechia
soukromnici,Soukromníci,0.0022020247,2013,election,liberec,Liberec,cz,Czechia
kdu-csl,KDU-ČSL,0.0154732875,2013,election,liberec,Liberec,cz,Czechia
pb,PB,0,2013,election,liberec,Liberec,cz,Czechia
suverenita,Suverenita,0.001758664,2013,election,liberec,Liberec,cz,Czechia
aneo,ANEO,0,2013,election,liberec,Liberec,cz,Czechia
spoz,SPOZ,0.0089263282,2013,election,liberec,Liberec,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,liberec,Liberec,cz,Czechia
usvit,Úsvit,0.0408704648,2013,election,liberec,Liberec,cz,Czechia
dsss,DSSS,0.0049286928,2013,election,liberec,Liberec,cz,Czechia
ano,ANO,0.1291214069,2013,election,liberec,Liberec,cz,Czechia
lev,LEV,0.0005394222,2013,election,liberec,Liberec,cz,Czechia
zeleni,Zelení,0.0145348408,2013,election,liberec,Liberec,cz,Czechia
kscm,KSČM,0.0810167738,2013,election,liberec,Liberec,cz,Czechia
kc,KČ,0,2013,election,liberec,Liberec,cz,Czechia
non-voters,Non voters,0.438911322,2013,election,litomerice,Litoměřice,cz,Czechia
cssd,ČSSD,0.1068960092,2013,election,litomerice,Litoměřice,cz,Czechia
svobodni,Svobodní,0.0144108239,2013,election,litomerice,Litoměřice,cz,Czechia
pirati,Piráti,0.0141066653,2013,election,litomerice,Litoměřice,cz,Czechia
top-09,TOP 09,0.0567622843,2013,election,litomerice,Litoměřice,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0027793801,2013,election,litomerice,Litoměřice,cz,Czechia
ods,ODS,0.0422780429,2013,election,litomerice,Litoměřice,cz,Czechia
rds,RDS,0,2013,election,litomerice,Litoměřice,cz,Czechia
kan,KAN,0,2013,election,litomerice,Litoměřice,cz,Czechia
zmena,Změna,0.0030206094,2013,election,litomerice,Litoměřice,cz,Czechia
soukromnici,Soukromníci,0.0020661807,2013,election,litomerice,Litoměřice,cz,Czechia
kdu-csl,KDU-ČSL,0.0173055745,2013,election,litomerice,Litoměřice,cz,Czechia
pb,PB,0,2013,election,litomerice,Litoměřice,cz,Czechia
suverenita,Suverenita,0.0021920394,2013,election,litomerice,Litoměřice,cz,Czechia
aneo,ANEO,0,2013,election,litomerice,Litoměřice,cz,Czechia
spoz,SPOZ,0.0082227699,2013,election,litomerice,Litoměřice,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,litomerice,Litoměřice,cz,Czechia
usvit,Úsvit,0.0388693691,2013,election,litomerice,Litoměřice,cz,Czechia
dsss,DSSS,0.007719335,2013,election,litomerice,Litoměřice,cz,Czechia
ano,ANO,0.1110493471,2013,election,litomerice,Litoměřice,cz,Czechia
lev,LEV,0.0005453878,2013,election,litomerice,Litoměřice,cz,Czechia
zeleni,Zelení,0.0153652525,2013,election,litomerice,Litoměřice,cz,Czechia
kscm,KSČM,0.1157795375,2013,election,litomerice,Litoměřice,cz,Czechia
kc,KČ,0.0017200692,2013,election,litomerice,Litoměřice,cz,Czechia
non-voters,Non voters,0.4635072443,2013,election,louny,Louny,cz,Czechia
cssd,ČSSD,0.1115694811,2013,election,louny,Louny,cz,Czechia
svobodni,Svobodní,0.0113054029,2013,election,louny,Louny,cz,Czechia
pirati,Piráti,0.0116622654,2013,election,louny,Louny,cz,Czechia
top-09,TOP 09,0.0431803583,2013,election,louny,Louny,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0019841553,2013,election,louny,Louny,cz,Czechia
ods,ODS,0.0328884448,2013,election,louny,Louny,cz,Czechia
rds,RDS,0,2013,election,louny,Louny,cz,Czechia
kan,KAN,0,2013,election,louny,Louny,cz,Czechia
zmena,Změna,0.0023695668,2013,election,louny,Louny,cz,Czechia
soukromnici,Soukromníci,0.0029262722,2013,election,louny,Louny,cz,Czechia
kdu-csl,KDU-ČSL,0.0109770894,2013,election,louny,Louny,cz,Czechia
pb,PB,0,2013,election,louny,Louny,cz,Czechia
suverenita,Suverenita,0.0019556063,2013,election,louny,Louny,cz,Czechia
aneo,ANEO,0,2013,election,louny,Louny,cz,Czechia
spoz,SPOZ,0.0083648562,2013,election,louny,Louny,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,louny,Louny,cz,Czechia
usvit,Úsvit,0.0390550282,2013,election,louny,Louny,cz,Czechia
dsss,DSSS,0.0083077582,2013,election,louny,Louny,cz,Czechia
ano,ANO,0.107701092,2013,election,louny,Louny,cz,Czechia
lev,LEV,0.0010848619,2013,election,louny,Louny,cz,Czechia
zeleni,Zelení,0.0109770894,2013,election,louny,Louny,cz,Czechia
kscm,KSČM,0.1288987224,2013,election,louny,Louny,cz,Czechia
kc,KČ,0.0012847049,2013,election,louny,Louny,cz,Czechia
non-voters,Non voters,0.435169476,2013,election,melnik,Mělník,cz,Czechia
cssd,ČSSD,0.1030404375,2013,election,melnik,Mělník,cz,Czechia
svobodni,Svobodní,0.0149641763,2013,election,melnik,Mělník,cz,Czechia
pirati,Piráti,0.0168316469,2013,election,melnik,Mělník,cz,Czechia
top-09,TOP 09,0.0777502472,2013,election,melnik,Mělník,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.0034786217,2013,election,melnik,Mělník,cz,Czechia
ods,ODS,0.0477852775,2013,election,melnik,Mělník,cz,Czechia
rds,RDS,0.0003295536,2013,election,melnik,Mělník,cz,Czechia
kan,KAN,0,2013,election,melnik,Mělník,cz,Czechia
zmena,Změna,0.0021237901,2013,election,melnik,Mělník,cz,Czechia
soukromnici,Soukromníci,0.0033931819,2013,election,melnik,Mělník,cz,Czechia
kdu-csl,KDU-ČSL,0.0178691306,2013,election,melnik,Mělník,cz,Czechia
pb,PB,0,2013,election,melnik,Mělník,cz,Czechia
suverenita,Suverenita,0.0017698251,2013,election,melnik,Mělník,cz,Czechia
aneo,ANEO,0.0005614618,2013,election,melnik,Mělník,cz,Czechia
spoz,SPOZ,0.0065788671,2013,election,melnik,Mělník,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,melnik,Mělník,cz,Czechia
usvit,Úsvit,0.0367879505,2013,election,melnik,Mělník,cz,Czechia
dsss,DSSS,0.0059441712,2013,election,melnik,Mělník,cz,Czechia
ano,ANO,0.1149653969,2013,election,melnik,Mělník,cz,Czechia
lev,LEV,0.0004027878,2013,election,melnik,Mělník,cz,Czechia
zeleni,Zelení,0.0182719184,2013,election,melnik,Mělník,cz,Czechia
kscm,KSČM,0.0908713642,2013,election,melnik,Mělník,cz,Czechia
kc,KČ,0.0011107178,2013,election,melnik,Mělník,cz,Czechia
non-voters,Non voters,0.4099759122,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
cssd,ČSSD,0.1177250208,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
svobodni,Svobodní,0.0135901293,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
pirati,Piráti,0.0154729723,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
top-09,TOP 09,0.0696757092,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
hlavu-vzhuru,Hlavu vzhůru,0.003828798,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
ods,ODS,0.0660678034,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
rds,RDS,0.000357635,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kan,KAN,0,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
zmena,Změna,0.002629669,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
soukromnici,Soukromníci,0.0017250628,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
kdu-csl,KDU-ČSL,0.0155676403,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
pb,PB,0,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
suverenita,Suverenita,0.0030714534,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
aneo,ANEO,0.0003997097,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
spoz,SPOZ,0.0051962259,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
obcane-2011,Občané 2011,0,2013,election,mlada-boleslav,Mladá Boleslav,cz,Czechia
